Date/Time,Total_Demand_kWh,Aircon_kWh,Plugs_kWh,Lighting_kWh,Other_kWh
11/07/2024 23:00,0.6703,0.356692,0.264219,0.043826,0.005562
12/07/2024 0:00,0.2307,0.103662,0.112011,0.012453,0.002574
12/07/2024 1:00,0.1691,0.068191,0.090118,0.008195,0.002596
12/07/2024 2:00,0.1756,0.068576,0.095235,0.008784,0.003005
12/07/2024 3:00,0.1442,0.055462,0.078886,0.007269,0.002584
12/07/2024 4:00,0.2942,0.113015,0.160525,0.015189,0.005471
12/07/2024 5:00,0.4006,0.194584,0.181044,0.019134,0.005838
12/07/2024 6:00,0.46,0.259805,0.169486,0.026331,0.004379
12/07/2024 7:00,0.4859,0.32528,0.128334,0.028285,0.004
12/07/2024 8:00,0.1058,0.072442,0.027838,0.004642,0.000878
12/07/2024 9:00,0.1119,0.071969,0.034455,0.004047,0.001428
12/07/2024 10:00,0.5244,0.303784,0.193069,0.020108,0.007439
12/07/2024 11:00,0.3338,0.174532,0.137867,0.013803,0.007598
12/07/2024 12:00,0.1723,0.084062,0.076735,0.006371,0.005132
12/07/2024 13:00,0.2183,0.102231,0.101287,0.008036,0.006746
12/07/2024 14:00,1.1256,0.541639,0.508812,0.040799,0.034351
12/07/2024 15:00,0.6598,0.330916,0.287274,0.023721,0.017889
12/07/2024 16:00,0.1475,0.080988,0.056267,0.005564,0.00468
12/07/2024 17:00,0.5691,0.321606,0.174993,0.029,0.0435
12/07/2024 18:00,1.1899,0.677404,0.338388,0.070511,0.103597
12/07/2024 19:00,0.3359,0.202414,0.098467,0.020349,0.014669
12/07/2024 20:00,0.3328,0.205531,0.101758,0.021001,0.00451
12/07/2024 21:00,0.564,0.349264,0.173166,0.037051,0.004519
12/07/2024 22:00,0.9903,0.598963,0.317508,0.066719,0.00711
12/07/2024 23:00,0.2151,0.114463,0.084788,0.014064,0.001785
13/07/2024 0:00,0.1179,0.052977,0.057243,0.006364,0.001316
13/07/2024 1:00,0.1357,0.054722,0.072318,0.006577,0.002083
13/07/2024 2:00,0.1253,0.048932,0.067956,0.006268,0.002144
13/07/2024 3:00,0.1127,0.043346,0.061654,0.005681,0.002019
13/07/2024 4:00,0.4557,0.175055,0.248645,0.023526,0.008474
13/07/2024 5:00,0.258,0.125319,0.116599,0.012323,0.00376
13/07/2024 6:00,0.3005,0.16972,0.110719,0.017201,0.00286
13/07/2024 7:00,0.2911,0.194874,0.076884,0.016946,0.002397
13/07/2024 8:00,0.4327,0.296272,0.113851,0.018986,0.00359
13/07/2024 9:00,0.3692,0.237453,0.113681,0.013353,0.004713
13/07/2024 10:00,1.5225,0.881983,0.56054,0.058381,0.021597
13/07/2024 11:00,0.286,0.149539,0.118124,0.011827,0.00651
13/07/2024 12:00,0.7568,0.369228,0.337047,0.027984,0.022542
13/07/2024 13:00,0.1662,0.077832,0.077114,0.006118,0.005136
13/07/2024 14:00,0.3659,0.176071,0.1654,0.013262,0.011166
13/07/2024 15:00,1.0359,0.519545,0.451026,0.037243,0.028086
13/07/2024 16:00,0.7349,0.403514,0.280345,0.027723,0.023318
13/07/2024 17:00,0.4191,0.236839,0.12887,0.021357,0.032035
13/07/2024 18:00,0.3265,0.185875,0.092851,0.019348,0.028426
13/07/2024 19:00,0.4328,0.260807,0.126873,0.026219,0.018901
13/07/2024 20:00,0.4578,0.282728,0.139978,0.028889,0.006205
13/07/2024 21:00,0.4339,0.268698,0.133221,0.028505,0.003477
13/07/2024 22:00,1.1004,0.665555,0.352808,0.074137,0.0079
13/07/2024 23:00,0.1567,0.083386,0.061768,0.010246,0.0013
14/07/2024 0:00,0.1348,0.060571,0.065449,0.007277,0.001504
14/07/2024 1:00,0.1367,0.055125,0.072851,0.006625,0.002099
14/07/2024 2:00,0.1242,0.048503,0.067359,0.006213,0.002125
14/07/2024 3:00,0.1223,0.047038,0.066906,0.006165,0.002191
14/07/2024 4:00,0.1796,0.068992,0.097996,0.009272,0.00334
14/07/2024 5:00,0.4953,0.240583,0.223842,0.023657,0.007217
14/07/2024 6:00,0.1203,0.067945,0.044324,0.006886,0.001145
14/07/2024 7:00,2.2401,1.49961,0.591647,0.130401,0.018442
14/07/2024 8:00,0.5203,0.356253,0.136901,0.02283,0.004317
14/07/2024 9:00,0.0913,0.05872,0.028112,0.003302,0.001165
14/07/2024 10:00,0.4048,0.2345,0.149035,0.015522,0.005742
14/07/2024 11:00,0.1285,0.067188,0.053073,0.005314,0.002925
14/07/2024 12:00,0.0955,0.046593,0.042532,0.003531,0.002845
14/07/2024 13:00,0.5516,0.258317,0.255932,0.020305,0.017047
14/07/2024 14:00,0.3068,0.147632,0.138685,0.01112,0.009363
14/07/2024 15:00,1.016,0.509564,0.442362,0.036527,0.027547
14/07/2024 16:00,0.5523,0.303253,0.210688,0.020835,0.017524
14/07/2024 17:00,0.5839,0.32997,0.179544,0.029754,0.044632
14/07/2024 18:00,0.1548,0.088127,0.044023,0.009173,0.013477
14/07/2024 19:00,0.5545,0.334143,0.162549,0.033592,0.024216
14/07/2024 20:00,0.5172,0.319413,0.15814,0.032637,0.00701
14/07/2024 21:00,0.537,0.332544,0.164876,0.035278,0.004303
14/07/2024 22:00,1.1336,0.685635,0.363452,0.076374,0.008139
14/07/2024 23:00,1.0558,0.561832,0.416176,0.069032,0.00876
15/07/2024 0:00,0.5287,0.237564,0.256697,0.02854,0.005899
15/07/2024 1:00,0.2393,0.096499,0.127529,0.011598,0.003674
15/07/2024 2:00,0.1389,0.054244,0.075331,0.006948,0.002377
15/07/2024 3:00,0.1401,0.053885,0.076643,0.007062,0.00251
15/07/2024 4:00,0.1598,0.061386,0.087192,0.00825,0.002972
15/07/2024 5:00,0.4285,0.208136,0.193653,0.020467,0.006244
15/07/2024 6:00,0.3046,0.172036,0.112229,0.017436,0.002899
15/07/2024 7:00,0.4182,0.279959,0.110453,0.024344,0.003443
15/07/2024 8:00,0.3015,0.206439,0.07933,0.013229,0.002502
15/07/2024 9:00,0.3797,0.244206,0.116914,0.013733,0.004847
15/07/2024 10:00,0.3411,0.197599,0.125583,0.01308,0.004839
15/07/2024 11:00,0.3558,0.186035,0.146953,0.014713,0.008099
15/07/2024 12:00,0.4714,0.229987,0.209941,0.017431,0.014041
15/07/2024 13:00,0.3317,0.155337,0.153902,0.01221,0.010251
15/07/2024 14:00,0.7213,0.347089,0.326054,0.026144,0.022012
15/07/2024 15:00,0.5316,0.266618,0.231456,0.019112,0.014413
15/07/2024 16:00,0.2912,0.15989,0.111085,0.010985,0.00924
15/07/2024 17:00,0.4317,0.243959,0.132744,0.021999,0.032998
15/07/2024 18:00,0.5316,0.302637,0.151178,0.031501,0.046283
15/07/2024 19:00,0.4993,0.30088,0.146367,0.030248,0.021805
15/07/2024 20:00,0.511,0.315584,0.156245,0.032246,0.006926
15/07/2024 21:00,0.586,0.362888,0.17992,0.038497,0.004695
15/07/2024 22:00,0.3809,0.23038,0.122123,0.025662,0.002735
15/07/2024 23:00,0.1285,0.06838,0.050652,0.008402,0.001066
16/07/2024 0:00,0.1189,0.053426,0.057729,0.006418,0.001327
16/07/2024 1:00,0.1191,0.048028,0.063472,0.005772,0.001829
16/07/2024 2:00,0.1357,0.052994,0.073596,0.006788,0.002322
16/07/2024 3:00,0.117,0.045,0.064006,0.005898,0.002096
16/07/2024 4:00,0.1138,0.043716,0.062093,0.005875,0.002116
16/07/2024 5:00,0.6389,0.310334,0.28874,0.030516,0.00931
16/07/2024 6:00,1.8669,1.054411,0.687855,0.106863,0.017771
16/07/2024 7:00,1.2181,0.815443,0.32172,0.070908,0.010028
16/07/2024 8:00,0.2588,0.177202,0.068095,0.011356,0.002147
16/07/2024 9:00,0.5714,0.367499,0.175941,0.020666,0.007294
16/07/2024 10:00,1.5472,0.896291,0.569634,0.059328,0.021947
16/07/2024 11:00,0.5589,0.292228,0.230838,0.023112,0.012722
16/07/2024 12:00,0.0976,0.047617,0.043467,0.003609,0.002907
16/07/2024 13:00,0.2952,0.138244,0.136967,0.010866,0.009123
16/07/2024 14:00,0.4901,0.235836,0.221543,0.017764,0.014957
16/07/2024 15:00,1.008,0.505552,0.438879,0.03624,0.02733
16/07/2024 16:00,0.3943,0.216499,0.150415,0.014874,0.012511
16/07/2024 17:00,0.3828,0.216325,0.117708,0.019507,0.02926
16/07/2024 18:00,0.1994,0.113517,0.056706,0.011816,0.01736
16/07/2024 19:00,0.5225,0.31486,0.153168,0.031654,0.022818
16/07/2024 20:00,0.4556,0.28137,0.139305,0.02875,0.006175
16/07/2024 21:00,0.239,0.148004,0.07338,0.015701,0.001915
16/07/2024 22:00,0.5984,0.36193,0.191858,0.040316,0.004296
16/07/2024 23:00,0.4973,0.264632,0.196026,0.032515,0.004126
17/07/2024 0:00,0.1651,0.074185,0.08016,0.008912,0.001842
17/07/2024 1:00,0.1381,0.05569,0.073597,0.006693,0.00212
17/07/2024 2:00,0.1398,0.054595,0.07582,0.006993,0.002392
17/07/2024 3:00,0.1168,0.044923,0.063897,0.005887,0.002093
17/07/2024 4:00,0.1337,0.05136,0.072951,0.006903,0.002486
17/07/2024 5:00,0.3485,0.169277,0.157499,0.016646,0.005078
17/07/2024 6:00,0.1153,0.065121,0.042482,0.0066,0.001098
17/07/2024 7:00,0.0894,0.059848,0.023612,0.005204,0.000736
17/07/2024 8:00,0.106,0.072579,0.027891,0.004651,0.00088
17/07/2024 9:00,0.1371,0.088177,0.042215,0.004959,0.00175
17/07/2024 10:00,0.9807,0.568119,0.361065,0.037605,0.013911
17/07/2024 11:00,0.7444,0.389219,0.307453,0.030782,0.016945
17/07/2024 12:00,0.3703,0.180662,0.164916,0.013692,0.01103
17/07/2024 13:00,0.6099,0.285619,0.282982,0.022451,0.018848
17/07/2024 14:00,0.8076,0.388617,0.365064,0.029272,0.024646
17/07/2024 15:00,0.5213,0.261452,0.226972,0.018742,0.014134
17/07/2024 16:00,0.263,0.144406,0.100328,0.009921,0.008345
17/07/2024 17:00,0.3005,0.169817,0.092401,0.015313,0.022969
17/07/2024 18:00,0.3379,0.192365,0.096093,0.020023,0.029419
17/07/2024 19:00,0.7152,0.430982,0.209657,0.043328,0.031234
17/07/2024 20:00,0.9996,0.617334,0.30564,0.063079,0.013548
17/07/2024 21:00,0.7359,0.455715,0.225944,0.048344,0.005897
17/07/2024 22:00,0.4723,0.285661,0.151428,0.03182,0.003391
17/07/2024 23:00,0.4391,0.233662,0.173085,0.02871,0.003643
18/07/2024 0:00,1.0473,0.47059,0.50849,0.056534,0.011686
18/07/2024 1:00,0.2639,0.106419,0.140639,0.01279,0.004052
18/07/2024 2:00,0.2003,0.078222,0.108631,0.010019,0.003428
18/07/2024 3:00,0.1429,0.054962,0.078175,0.007203,0.00256
18/07/2024 4:00,0.4159,0.159766,0.226929,0.021472,0.007734
18/07/2024 5:00,0.4254,0.20663,0.192252,0.020319,0.006199
18/07/2024 6:00,0.1944,0.109796,0.071626,0.011128,0.00185
18/07/2024 7:00,0.1111,0.074375,0.029343,0.006467,0.000915
18/07/2024 8:00,0.1101,0.075386,0.028969,0.004831,0.000914
18/07/2024 9:00,0.1122,0.072162,0.034548,0.004058,0.001432
18/07/2024 10:00,0.3077,0.17825,0.113286,0.011799,0.004365
18/07/2024 11:00,0.5151,0.269327,0.212748,0.0213,0.011725
18/07/2024 12:00,0.4328,0.211154,0.192751,0.016003,0.012892
18/07/2024 13:00,0.46,0.21542,0.213431,0.016933,0.014216
18/07/2024 14:00,0.8108,0.390157,0.366511,0.029388,0.024744
18/07/2024 15:00,0.5735,0.287633,0.249699,0.020618,0.015549
18/07/2024 16:00,0.4172,0.229073,0.159151,0.015738,0.013238
18/07/2024 17:00,0.3067,0.17332,0.094308,0.015629,0.023443
18/07/2024 18:00,2.2173,1.262298,0.630564,0.131392,0.193046
18/07/2024 19:00,1.7766,1.070584,0.520801,0.107628,0.077587
18/07/2024 20:00,0.8545,0.527723,0.261274,0.053922,0.011581
18/07/2024 21:00,0.5119,0.317,0.157169,0.033629,0.004102
18/07/2024 22:00,0.9703,0.586866,0.311096,0.065372,0.006966
18/07/2024 23:00,0.9245,0.491962,0.36442,0.060447,0.007671
19/07/2024 0:00,0.2609,0.117232,0.126673,0.014084,0.002911
19/07/2024 1:00,0.17,0.068553,0.090597,0.008239,0.00261
19/07/2024 2:00,0.1387,0.054165,0.075223,0.006938,0.002374
19/07/2024 3:00,0.1367,0.052577,0.074783,0.006891,0.002449
19/07/2024 4:00,0.1336,0.051322,0.072897,0.006897,0.002484
19/07/2024 5:00,0.4266,0.207213,0.192795,0.020376,0.006216
19/07/2024 6:00,0.3006,0.169777,0.110755,0.017207,0.002861
19/07/2024 7:00,0.3101,0.207593,0.081903,0.018052,0.002553
19/07/2024 8:00,1.0954,0.750027,0.28822,0.048064,0.009089
19/07/2024 9:00,2.1775,1.400471,0.67048,0.078754,0.027796
19/07/2024 10:00,0.3953,0.228997,0.145538,0.015158,0.005607
19/07/2024 11:00,0.4899,0.25615,0.202339,0.020258,0.011152
19/07/2024 12:00,0.9037,0.440897,0.40247,0.033415,0.026918
19/07/2024 13:00,0.5369,0.251433,0.249111,0.019764,0.016592
19/07/2024 14:00,0.6099,0.293484,0.275697,0.022107,0.018613
19/07/2024 15:00,1.0682,0.535744,0.46509,0.038404,0.028962
19/07/2024 16:00,0.7172,0.393795,0.273593,0.027055,0.022756
19/07/2024 17:00,0.3244,0.183323,0.09975,0.016531,0.024796
19/07/2024 18:00,0.338,0.192422,0.096122,0.020029,0.029427
19/07/2024 19:00,0.7058,0.425317,0.206901,0.042758,0.030823
19/07/2024 20:00,0.4609,0.284643,0.140926,0.029085,0.006247
19/07/2024 21:00,0.7151,0.442835,0.219558,0.046978,0.00573
19/07/2024 22:00,0.5997,0.362717,0.192275,0.040403,0.004306
19/07/2024 23:00,1.4693,0.781871,0.57917,0.096068,0.012191
20/07/2024 0:00,0.9067,0.407413,0.440225,0.048944,0.010117
20/07/2024 1:00,0.2555,0.103032,0.136163,0.012383,0.003923
20/07/2024 2:00,0.1547,0.060414,0.0839,0.007738,0.002647
20/07/2024 3:00,0.1474,0.056692,0.080637,0.00743,0.002641
20/07/2024 4:00,0.1513,0.058121,0.082554,0.007811,0.002814
20/07/2024 5:00,0.7931,0.385234,0.358428,0.037881,0.011557
20/07/2024 6:00,0.1881,0.106237,0.069305,0.010767,0.001791
20/07/2024 7:00,0.4567,0.305733,0.120622,0.026585,0.00376
20/07/2024 8:00,0.1101,0.075386,0.028969,0.004831,0.000914
20/07/2024 9:00,0.1008,0.06483,0.031038,0.003646,0.001287
20/07/2024 10:00,0.6922,0.400991,0.254848,0.026543,0.009819
20/07/2024 11:00,0.8973,0.469165,0.370605,0.037105,0.020426
20/07/2024 12:00,1.1202,0.546523,0.498889,0.041421,0.033367
20/07/2024 13:00,0.4807,0.225114,0.223035,0.017695,0.014856
20/07/2024 14:00,0.2473,0.119001,0.111789,0.008964,0.007547
20/07/2024 15:00,0.3714,0.186272,0.161706,0.013353,0.01007
20/07/2024 16:00,0.5181,0.284475,0.197642,0.019545,0.016439
20/07/2024 17:00,0.3598,0.203328,0.110635,0.018335,0.027502
20/07/2024 18:00,0.2444,0.139136,0.069503,0.014483,0.021278
20/07/2024 19:00,0.5319,0.320524,0.155924,0.032223,0.023229
20/07/2024 20:00,0.6787,0.419152,0.207521,0.042829,0.009199
20/07/2024 21:00,0.7721,0.478133,0.237059,0.050722,0.006187
20/07/2024 22:00,0.5493,0.332233,0.176115,0.037008,0.003944
20/07/2024 23:00,0.3829,0.203756,0.150932,0.025035,0.003177
21/07/2024 0:00,0.2035,0.09144,0.098804,0.010985,0.002271
21/07/2024 1:00,0.2588,0.104363,0.137921,0.012543,0.003973
21/07/2024 2:00,0.1816,0.070919,0.09849,0.009084,0.003108
21/07/2024 3:00,0.1628,0.062615,0.089062,0.008206,0.002917
21/07/2024 4:00,0.2148,0.082514,0.117202,0.01109,0.003994
21/07/2024 5:00,0.3975,0.193078,0.179643,0.018986,0.005792
21/07/2024 6:00,0.2152,0.121543,0.07929,0.012318,0.002048
21/07/2024 7:00,0.6162,0.412508,0.162749,0.03587,0.005073
21/07/2024 8:00,0.4495,0.307775,0.118272,0.019723,0.00373
21/07/2024 9:00,0.1838,0.118212,0.056594,0.006648,0.002346
21/07/2024 10:00,0.1069,0.061927,0.039357,0.004099,0.001516
21/07/2024 11:00,0.2993,0.156493,0.123617,0.012377,0.006813
21/07/2024 12:00,0.1444,0.07045,0.06431,0.005339,0.004301
21/07/2024 13:00,0.3442,0.161191,0.159702,0.01267,0.010637
21/07/2024 14:00,0.8193,0.394247,0.370353,0.029697,0.025003
21/07/2024 15:00,0.8348,0.418685,0.363468,0.030013,0.022634
21/07/2024 16:00,0.7713,0.4235,0.294231,0.029096,0.024473
21/07/2024 17:00,1.263,0.713738,0.388361,0.06436,0.09654
21/07/2024 18:00,0.4692,0.267113,0.133433,0.027804,0.04085
21/07/2024 19:00,0.3598,0.216817,0.105473,0.021797,0.015713
21/07/2024 20:00,0.3693,0.228073,0.112918,0.023304,0.005005
21/07/2024 21:00,0.8401,0.520242,0.257937,0.055189,0.006731
21/07/2024 22:00,1.7004,1.028453,0.545179,0.11456,0.012208
21/07/2024 23:00,1.5495,0.824549,0.610783,0.101311,0.012857
22/07/2024 0:00,1.2922,0.580633,0.627395,0.069754,0.014418
22/07/2024 1:00,0.2629,0.106016,0.140106,0.012741,0.004036
22/07/2024 2:00,0.2224,0.086852,0.120617,0.011125,0.003806
22/07/2024 3:00,0.1502,0.057769,0.082169,0.007571,0.002691
22/07/2024 4:00,0.2076,0.079748,0.113273,0.010718,0.00386
22/07/2024 5:00,0.3912,0.190018,0.176796,0.018685,0.005701
22/07/2024 6:00,0.1507,0.085114,0.055525,0.008626,0.001435
22/07/2024 7:00,1.0703,0.7165,0.282684,0.062304,0.008812
22/07/2024 8:00,0.2026,0.138721,0.053308,0.00889,0.001681
22/07/2024 9:00,0.4746,0.305241,0.146135,0.017165,0.006058
22/07/2024 10:00,1.4089,0.816174,0.518716,0.054025,0.019985
22/07/2024 11:00,0.4537,0.237223,0.187388,0.018761,0.010328
22/07/2024 12:00,0.4743,0.231401,0.211233,0.017538,0.014128
22/07/2024 13:00,0.212,0.099281,0.098364,0.007804,0.006552
22/07/2024 14:00,0.5483,0.263842,0.247851,0.019874,0.016733
22/07/2024 15:00,0.5027,0.252124,0.218873,0.018073,0.01363
22/07/2024 16:00,0.6307,0.3463,0.240596,0.023792,0.020012
22/07/2024 17:00,2.6526,1.499019,0.815651,0.135172,0.202758
22/07/2024 18:00,1.1309,0.643816,0.32161,0.067014,0.09846
22/07/2024 19:00,0.2888,0.174032,0.08466,0.017496,0.012612
22/07/2024 20:00,0.6089,0.376045,0.186179,0.038424,0.008253
22/07/2024 21:00,0.6296,0.389888,0.193307,0.041361,0.005045
22/07/2024 22:00,0.5296,0.320318,0.169799,0.03568,0.003802
22/07/2024 23:00,1.0608,0.564493,0.418147,0.069359,0.008802
23/07/2024 0:00,0.9412,0.422916,0.456976,0.050807,0.010502
23/07/2024 1:00,0.2776,0.111944,0.14794,0.013454,0.004262
23/07/2024 2:00,0.1892,0.073887,0.102611,0.009464,0.003238
23/07/2024 3:00,0.1671,0.064269,0.091414,0.008423,0.002994
23/07/2024 4:00,0.3882,0.149125,0.211815,0.020042,0.007219
23/07/2024 5:00,0.1215,0.059016,0.05491,0.005803,0.00177
23/07/2024 6:00,0.1185,0.066928,0.043661,0.006783,0.001128
23/07/2024 7:00,0.2746,0.183828,0.072526,0.015985,0.002261
23/07/2024 8:00,0.1381,0.094558,0.036337,0.00606,0.001146
23/07/2024 9:00,0.3425,0.220281,0.10546,0.012387,0.004372
23/07/2024 10:00,1.0274,0.595172,0.378258,0.039396,0.014574
23/07/2024 11:00,0.2338,0.122245,0.096565,0.009668,0.005322
23/07/2024 12:00,0.1403,0.06845,0.062484,0.005188,0.004179
23/07/2024 13:00,0.3734,0.174865,0.17325,0.013745,0.01154
23/07/2024 14:00,1.4567,0.700964,0.658481,0.0528,0.044455
23/07/2024 15:00,0.8578,0.43022,0.373482,0.03084,0.023257
23/07/2024 16:00,0.3899,0.214084,0.148737,0.014709,0.012371
23/07/2024 17:00,0.7193,0.406486,0.221178,0.036654,0.054981
23/07/2024 18:00,0.3744,0.213144,0.106473,0.022186,0.032597
23/07/2024 19:00,0.5235,0.315463,0.153461,0.031714,0.022862
23/07/2024 20:00,0.2285,0.141117,0.069867,0.014419,0.003097
23/07/2024 21:00,0.1995,0.123543,0.061253,0.013106,0.001599
23/07/2024 22:00,0.5245,0.317233,0.168164,0.035337,0.003766
23/07/2024 23:00,0.5755,0.306246,0.226851,0.037628,0.004775
24/07/2024 0:00,0.4952,0.222511,0.240432,0.026731,0.005525
24/07/2024 1:00,0.3317,0.13376,0.176772,0.016076,0.005093
24/07/2024 2:00,0.21,0.08201,0.113892,0.010505,0.003594
24/07/2024 3:00,0.1649,0.063423,0.09021,0.008312,0.002954
24/07/2024 4:00,0.416,0.159804,0.226983,0.021477,0.007736
24/07/2024 5:00,0.1639,0.079611,0.074072,0.007828,0.002388
24/07/2024 6:00,0.1243,0.070204,0.045798,0.007115,0.001183
24/07/2024 7:00,0.1942,0.130005,0.051291,0.011305,0.001599
24/07/2024 8:00,0.3943,0.26998,0.103748,0.017301,0.003272
24/07/2024 9:00,0.311,0.200021,0.095761,0.011248,0.00397
24/07/2024 10:00,0.5723,0.331533,0.210704,0.021945,0.008118
24/07/2024 11:00,0.5494,0.287261,0.226914,0.022719,0.012506
24/07/2024 12:00,0.3285,0.160269,0.1463,0.012147,0.009785
24/07/2024 13:00,0.2726,0.12766,0.126481,0.010035,0.008424
24/07/2024 14:00,0.2819,0.13565,0.127429,0.010218,0.008603
24/07/2024 15:00,0.2765,0.138676,0.120387,0.009941,0.007497
24/07/2024 16:00,0.2982,0.163734,0.113755,0.011249,0.009462
24/07/2024 17:00,0.9173,0.518378,0.282062,0.046744,0.070116
24/07/2024 18:00,0.51,0.29034,0.145036,0.030221,0.044402
24/07/2024 19:00,1.1767,0.709083,0.344943,0.071286,0.051388
24/07/2024 20:00,0.6411,0.395931,0.196024,0.040456,0.008689
24/07/2024 21:00,0.7152,0.442896,0.219589,0.046984,0.005731
24/07/2024 22:00,1.1642,0.704143,0.373263,0.078435,0.008359
24/07/2024 23:00,0.9485,0.504733,0.37388,0.062016,0.00787
25/07/2024 0:00,0.4619,0.207549,0.224264,0.024934,0.005154
25/07/2024 1:00,0.3288,0.13259,0.175226,0.015935,0.005048
25/07/2024 2:00,0.2819,0.110088,0.152887,0.014101,0.004824
25/07/2024 3:00,0.2871,0.110423,0.157061,0.014472,0.005144
25/07/2024 4:00,0.6638,0.254995,0.362191,0.03427,0.012344
25/07/2024 5:00,0.215,0.104432,0.097166,0.010269,0.003133
25/07/2024 6:00,0.1817,0.102623,0.066947,0.010401,0.00173
25/07/2024 7:00,0.1751,0.117219,0.046247,0.010193,0.001442
25/07/2024 8:00,0.1762,0.120645,0.046361,0.007731,0.001462
25/07/2024 9:00,0.9078,0.583856,0.279523,0.032833,0.011588
25/07/2024 10:00,0.6275,0.36351,0.231027,0.024062,0.008901
25/07/2024 11:00,0.5956,0.311417,0.245996,0.024629,0.013558
25/07/2024 12:00,1.0493,0.511933,0.467314,0.038799,0.031255
25/07/2024 13:00,0.7702,0.360689,0.357358,0.028351,0.023802
25/07/2024 14:00,0.4106,0.197581,0.185606,0.014883,0.012531
25/07/2024 15:00,0.6495,0.32575,0.28279,0.023351,0.01761
25/07/2024 16:00,0.3225,0.177076,0.123025,0.012166,0.010233
25/07/2024 17:00,0.5307,0.299906,0.163186,0.027044,0.040565
25/07/2024 18:00,0.3211,0.182801,0.091316,0.019028,0.027956
25/07/2024 19:00,0.4921,0.296541,0.144256,0.029812,0.021491
25/07/2024 20:00,0.4527,0.279579,0.138419,0.028567,0.006136
25/07/2024 21:00,0.8016,0.496401,0.246116,0.05266,0.006423
25/07/2024 22:00,0.6192,0.374511,0.198527,0.041717,0.004446
25/07/2024 23:00,0.3712,0.19753,0.14632,0.02427,0.00308
26/07/2024 0:00,0.3661,0.164502,0.177751,0.019762,0.004085
26/07/2024 1:00,0.2056,0.082909,0.10957,0.009964,0.003157
26/07/2024 2:00,0.1649,0.064397,0.089432,0.008249,0.002822
26/07/2024 3:00,0.1387,0.053346,0.075877,0.006991,0.002485
26/07/2024 4:00,0.1377,0.052897,0.075134,0.007109,0.002561
26/07/2024 5:00,0.1377,0.066885,0.062231,0.006577,0.002007
26/07/2024 6:00,0.1367,0.077207,0.050367,0.007825,0.001301
26/07/2024 7:00,0.788,0.527518,0.208124,0.045871,0.006487
26/07/2024 8:00,0.8869,0.607266,0.23336,0.038915,0.007359
26/07/2024 9:00,0.6494,0.417665,0.199958,0.023487,0.00829
26/07/2024 10:00,0.3483,0.20177,0.128234,0.013356,0.004941
26/07/2024 11:00,1.061,0.554757,0.438216,0.043874,0.024152
26/07/2024 12:00,0.6954,0.339272,0.309702,0.025713,0.020713
26/07/2024 13:00,0.5964,0.279297,0.276718,0.021954,0.018431
26/07/2024 14:00,0.4286,0.206242,0.193743,0.015535,0.01308
26/07/2024 15:00,0.6777,0.339893,0.295068,0.024365,0.018374
26/07/2024 16:00,0.459,0.252024,0.175096,0.017315,0.014564
26/07/2024 17:00,0.4754,0.268655,0.146181,0.024226,0.036338
26/07/2024 18:00,0.1672,0.095186,0.047549,0.009908,0.014557
26/07/2024 19:00,0.1568,0.094488,0.045965,0.009499,0.006848
26/07/2024 20:00,0.1516,0.093625,0.046354,0.009567,0.002055
26/07/2024 21:00,0.8205,0.508105,0.251919,0.053902,0.006574
26/07/2024 22:00,0.4608,0.278706,0.147741,0.031045,0.003308
26/07/2024 23:00,0.2317,0.123296,0.091332,0.015149,0.001923
27/07/2024 0:00,0.2222,0.099843,0.107884,0.011995,0.002479
27/07/2024 1:00,0.1419,0.057222,0.075622,0.006877,0.002179
27/07/2024 2:00,0.1377,0.053775,0.074681,0.006888,0.002356
27/07/2024 3:00,0.1356,0.052154,0.074182,0.006835,0.00243
27/07/2024 4:00,0.1493,0.057353,0.081463,0.007708,0.002776
27/07/2024 5:00,0.1525,0.074074,0.06892,0.007284,0.002222
27/07/2024 6:00,0.1444,0.081556,0.053204,0.008266,0.001375
27/07/2024 7:00,0.1547,0.103562,0.040859,0.009005,0.001274
27/07/2024 8:00,0.1078,0.073811,0.028364,0.00473,0.000894
27/07/2024 9:00,0.3942,0.253532,0.121379,0.014257,0.005032
27/07/2024 10:00,0.4484,0.259758,0.165088,0.017194,0.006361
27/07/2024 11:00,0.3724,0.194714,0.153809,0.015399,0.008477
27/07/2024 12:00,0.3351,0.163489,0.149239,0.012391,0.009981
27/07/2024 13:00,0.3067,0.143629,0.142303,0.01129,0.009478
27/07/2024 14:00,0.3089,0.148643,0.139634,0.011196,0.009427
27/07/2024 15:00,0.6724,0.337235,0.29276,0.024174,0.018231
27/07/2024 16:00,0.3423,0.187948,0.130578,0.012913,0.010861
27/07/2024 17:00,0.4255,0.240456,0.130838,0.021683,0.032524
27/07/2024 18:00,0.3983,0.22675,0.11327,0.023602,0.034677
27/07/2024 19:00,0.56,0.337458,0.164161,0.033925,0.024456
27/07/2024 20:00,0.5702,0.352144,0.174346,0.035982,0.007728
27/07/2024 21:00,0.5796,0.358924,0.177955,0.038076,0.004644
27/07/2024 22:00,0.7025,0.424893,0.225234,0.047329,0.005044
27/07/2024 23:00,0.4569,0.243134,0.180101,0.029874,0.003791
28/07/2024 0:00,0.1557,0.069962,0.075596,0.008405,0.001737
28/07/2024 1:00,0.1492,0.060166,0.079513,0.007231,0.002291
28/07/2024 2:00,0.1492,0.058266,0.080918,0.007463,0.002553
